Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Granada Golf Course,,Coral Gables,,Municipal,https://www.coralgables.com/department/community-recreation/granada-golf-course,other:teewire,https://teewire.net/granada/,yes,high,Exact link target on City of Coral Gables page | Region: Southeast FL | Phone: (305) 460-5367
The Biltmore Golf Course,,Coral Gables,,Municipal,https://www.coralgables.com/department/community-recreation/biltmore-golf-course,rguest,https://book.onagilysys.com/onecart/golf/courses/553/biltmorehotel,yes,high,Link target on biltmorehotel.com golf tee times page | Region: Southeast FL | Phone: (305) 460-5364
Eagle Trace Golf Club,,Coral Springs,,Semi-Private,,,,unknown,,eagle-trace TeeItUp slug exists but identity unconfirmed | Region: Southeast FL | Phone: (954) 753-7222 | Research 2026-07-29: Domain now redirects to a for-sale page; operating status unverified
The Country Club of Coral Springs,,Coral Springs,,Public,,teeitup,https://country-club-of-coral-springs.book.teeitup.com/,yes,high,TeeItUp subdomain resolves to live booking SPA; name exact | Region: Southeast FL | Phone: (954) 752-4500
Wakulla Sands Golf Course,,Crawfordville,,Public,https://golfwakulla.com,clubprophet,https://wakullasandsfl.cps.golf/,yes,high,Course's real site is golfwakulla.com (not the RV resort site); booking link taken from its 'Book a Tee Time' button. cps.golf robots-blocked | Region: Northwest FL (Panhandle) | Phone: (850) 926-4653
The Oaks Golf Club,,Crescent City,,Public,https://www.the-oaks-golf.com,teeitup,https://live-oak-golf-and-country-club.play.teeitup.golf/,yes,high,No website in source data; web search and fetch budgets exhausted before lookup | Region: Northeast FL (Jacksonville) | Phone: (386) 467-2512 | Research 2026-07-29: the-oaks-golf.com/teetimes/ links this portal (alias differs from course name)
Blackwater Golf Club,,Crestview,,Public,https://golfatblackwater.com,golfback,https://golfback.com/#/course/1c05615c-f127-4d81-8aec-fe339abd31f8,yes,high,Exact 'Book Online' target on golfatblackwater.com/tee-times; ClubCaddie handles member tee times separately | Region: Northwest FL (Panhandle) | Phone: (850) 806-2350
Plantation on Crystal River - Championship Course,,Crystal River,,Resort,https://www.golfcrystalriver.com,teeitup,https://plantation-on-crystal-river.book.teeitup.com/,yes,high,Golf shop number on site is (352) 795-7211 | Region: North Central FL | Phone: (352) 795-4211
Lake Jovita Golf & Country Club - North Course,,Dade City,,Semi-Private,https://www.lakejovita.com,clubcaddie,https://apimanager-cc37.clubcaddie.com/webapi/view/jjedabab,yes,high,Exact North Course booking link target on lakejovita.com. | Region: Tampa Bay | Phone: (352) 588-9200
Lake Jovita Golf & Country Club - South Course,,Dade City,,Semi-Private,https://www.lakejovita.com,clubcaddie,https://apimanager-cc37.clubcaddie.com/webapi/view/aafdabab,yes,high,Exact South Course booking link target on lakejovita.com. | Region: Tampa Bay | Phone: (352) 588-9200
Scotland Yards Golf Club,,Dade City,,Public,https://scotlandyardsgolf.com,teesnap,https://scotlandyardsgolf.teesnap.net/,yes,high,"Site scotlandyardsgolf.com found and confirms 9424 US Hwy 301, Dade City FL; Teesnap page loads and names the course. Tee-time grid showed a temporary 'unavailable due to maintenance' banner at fetch time. | Region: Tampa Bay | Phone: (352) 567-7600"
Deer Creek Golf & Country Club,,Davenport,,Public,https://deercreekrvgolf.com,other:native,https://deercreekrvgolf.com/reservation-portal-entry/,yes,medium,"Booking widget is JS-injected; vendor domain not exposed in static HTML, so engine could not be identified. | Region: Central FL (Orlando) | Phone: (863) 424-3153"
Highlands Reserve Golf Club,,Davenport,,Public,https://www.highlandsreservegolfclub.com,chronogolf,https://www.chronogolf.com/club/walden-highlands-reserve-golf-club,yes,high,"Own site is behind a JS bot challenge. TeeItUp subdomain resolves to a live booking shell but course identity could not be confirmed from the page. | Region: Central FL (Orlando) | Phone: (863) 420-1724 | 2026-08-19 dark-course audit: left TeeItUp for chronogolf. Live Chronogolf sheet for 500 Highlands Reserve Blvd, Davenport, with operating notes. Peak 2,147 slots."
Polo Park East Golf Club,,Davenport,,Semi-Private,https://www.poloparkeastgolf.com,teeitup,https://polo-park-east.book.teeitup.com/,yes,high,Exact link target on poloparkeastgolf.com. | Region: Central FL (Orlando) | Phone: (863) 424-0093
Polo Park Golf Course,,Davenport,,Public,https://poloparkgolfcourse.com,teeitup,https://polo-park-golf-course.book.teeitup.com/,yes,high,Exact link target on poloparkgolfcourse.com; 14-day booking window. | Region: Central FL (Orlando) | Phone: (863) 424-3341
Providence Golf Club,,Davenport,,Public,https://providence-golf.com,teeitup,https://providence-golf-club.book.teeitup.com/,yes,high,"Site's /request_tt/ page links straight to the TeeItUp tee sheet, not a request form. | Region: Central FL (Orlando) | Phone: (863) 424-7916"
Ridgewood Lakes Golf Club,,Davenport,,Semi-Private,https://www.ridgewoodlakesgolf.com,foreup,,yes,medium,"Site is foreUP-built (footer credit) and its Book Online buttons are JS-driven, so the numeric ForeUp booking ID could not be recovered; no /tee-times or sitemap. Legacy white-heron TeeItUp subdomain still resolves but conflicts with current vendor. Phone booking confirmed. | Region: Central FL (Orlando) | Phone: (863) 424-8688"
Davie Golf Club,,Davie,,Public,https://www.daviegc.com,foreup,https://foreupsoftware.com/index.php/booking/21959/9451,yes,high,Site offers Book Online but link URL not extractable | Region: Southeast FL | Phone: (954) 797-4653 | Research 2026-07-29: daviegc.com Book Online; ForeUp page titled Davie Golf Club - Online Booking
Daytona Beach Golf Club - North Course,,Daytona Beach,,Municipal,https://daytonabeachgc.com,,,no,,daytonabeachgolf.com resolves but every fetch fails on TLS (TLSV1_ALERT_INTERNAL_ERROR) and robots.txt cannot be read; codb.us times out. TeeItUp slugs daytona-beach-golf-club / daytona-beach-golf-course both return subdomain-not-found. No booking engine identified. | Region: Space Coast & Treasure Coast | Phone: (386) 671-3501 | Research 2026-07-29: Own tee-times page: please call the golf shop (our file had a dead domain)
Daytona Beach Golf Club - South Course,,Daytona Beach,,Municipal,https://daytonabeachgc.com,,,no,,"Same facility as id 335: daytonabeachgolf.com unreachable (TLS handshake failure), city site codb.us times out, TeeItUp slugs ruled out. No booking engine identified. | Region: Space Coast & Treasure Coast | Phone: (386) 671-3501 | Research 2026-07-29: Same 36-hole municipal; no online sheet for either course"
LPGA International - Arthur Hills Course,,Daytona Beach,,Semi-Private,https://www.lpgainternational.com/,ezlinks,https://lpgainternational.ezlinksgolf.com/,yes,high,Exact link target from lpgainternational.com tee-times page; engine itself returns 403 to bots. Single booking portal covers both Hills and Jones courses. | Region: Space Coast & Treasure Coast | Phone: (386) 274-5742
LPGA International - Rees Jones Course,,Daytona Beach,,Semi-Private,https://www.lpgainternational.com/,ezlinks,https://lpgainternational.ezlinksgolf.com/,yes,high,Exact link target from lpgainternational.com tee-times page; engine returns 403 to bots. Shared portal with Arthur Hills course. | Region: Space Coast & Treasure Coast | Phone: (386) 274-5742
The Club at Pelican Bay - North Course,,Daytona Beach,,Semi-Private,,teeitup,https://pelican-bay-golf-club.book.teeitup.com/,yes,medium,"Slug returns a live TeeItUp booking SPA, but identity NOT confirmed - other 'Pelican Bay' golf clubs exist and pelicanbaygolfclub.com serves an empty JS shell with no city/phone to cross-check. clubatpelicanbay.com and theclubatpelicanbay.com do not resolve. | Region: Space Coast & Treasure Coast | Phone: (386) 788-6496"
Oceans Golf Club,,Daytona Beach Shores,,Public,https://www.oceansgolfclub.com,,,no,,"Course site states play is first-come, first-served with no tee time system; open to public 7:45am-6:00pm. | Region: Space Coast & Treasure Coast | Phone: (386) 788-2998"
DeBary Golf & Country Club,,DeBary,,Semi-Private,,teeitup,https://debary-golf-and-country-club.book.teeitup.com/,yes,high,"Returns a live TeeItUp booking SPA; 'debary-golf-country-club' variant returns subdomain-not-found. Name is unique to DeBary FL. No working course domain found (debarygolf.com, debarygolfcc.com, debarygolfandcountryclub.com all dead or contentless). | Region: Space Coast & Treasure Coast | Phone: (407) 668-2061"
Glen Abbey Golf Club,,DeBary,,Semi-Private,https://www.glenabbeygolfclub.com,teeitup,https://glen-abbey-golf-club.book-v2.teeitup.golf,yes,high,"Exact link target on glenabbeygolfclub.com/tee-times/ ('open in a new window' link). Site confirms 391 N. Pine Meadow Dr, DeBary FL. Site lists phone (386) 668-4336, differs from registry value. | Region: Space Coast & Treasure Coast | Phone: (386) 668-4336"
Blackstone Golf Course,,DeFuniak Springs,,Public,https://www.blackstonegolfcourse.com,teeitup,https://blackstone-golf-course.book.teeitup.com,yes,high,Exact link target on blackstonegolfcourse.com/tee-times and subdomain confirmed live; homepage still says closed for renovation until Fall 2026 re-opening | Region: Northwest FL (Panhandle) | Phone: (850) 520-4670
Eagle Springs Golf Course,,DeFuniak Springs,,Municipal,https://www.eaglespringsgolf.com,foreup,https://foreupsoftware.com/index.php/booking/20063/3362,yes,high,Course site is JS-rendered and exposes no hrefs; this TeeItUp subdomain is live but not confirmed to be the DeFuniak Springs course | Region: Northwest FL (Panhandle) | Phone: (850) 892-3812 | 2026-08-19 dark-course audit: left TeeItUp for foreup. eaglespringsgolf.com Book A Tee Time goes to foreUP 20063/3362 with current Walton County rates.
Victoria Hills Golf Club,,DeLand,,Public,https://www.victoriahillsgolf.com,teeitup,https://victoria-hills-golf-club.book.teeitup.golf/,yes,high,"Exact public-booking link target on victoriahillsgolf.com/tee-times/; site confirms 300 Spalding Way, DeLand FL. Separate members portal at victoriahillsmb.ezlinksgolf.com (not public). | Region: Space Coast & Treasure Coast | Phone: (386) 738-6000"
Deer Creek Golf Club,,Deerfield Beach,,Semi-Private,https://deercreekflorida.com,teesnap,https://deercreek.teesnap.net/,yes,high,"Book button JS-injected; target URL not exposed | Region: Southeast FL | Phone: (954) 421-5550 | Research 2026-07-29: Own-site tee-times page embeds this Teesnap sheet; public play, no membership"
Boca Delray Golf & Country Club,,Delray Beach,,Semi-Private,https://www.bocadelray.golf,chronogolf,https://www.chronogolf.com/club/boca-delray-golf-country-club,yes,high,Confirmed Delray Beach FL club page | Region: Southeast FL | Phone: (561) 495-1616
Delray Beach Golf Club,,Delray Beach,,Closed,https://www.delraybeachgolfclub.com,teeitup,https://delray-beach-golf-club.book-v2.teeitup.golf/,no,medium,"Closed for renovation; reopens November 2026 | Region: Southeast FL | Phone: (561) 243-7385 | Verified dark 2026-07-29: shut for renovation and serving no tee times, so it is carried as Closed rather than advertising a booking link a golfer cannot use (reopens November 2026); flip back on reopening"
Kings Point Executive Golf Course,,Delray Beach,,Semi-Private,https://kingspointdelraybeachgolf.com,chronogolf,,yes,medium,Lightspeed site; booking link JS-injected | Region: Southeast FL | Phone: (561) 499-0140
Kings Point Par 3 Golf Course,,Delray Beach,,Semi-Private,https://kingspointdelraybeachgolf.com,chronogolf,,yes,medium,Lightspeed site; booking link JS-injected | Region: Southeast FL | Phone: (561) 499-0140
Lakeview Golf Club,,Delray Beach,,Municipal,https://www.lakeviewgcdelray.com,golfnow,,yes,medium,Golf Channel Solutions site; facility ID not exposed | Region: Southeast FL | Phone: (561) 498-3229
The Seagate Golf Club,,Delray Beach,,Resort,https://www.seagatedelray.com,,,no,,Members/hotel guests; reserve via concierge | Region: Southeast FL | Phone: (561) 498-7600
The Deltona Club,,Deltona,,Semi-Private,https://www.thedeltonaclub.com,teeitup,https://deltona-club.book.teeitup.com/,yes,high,"thedeltonaclub.com homepage loads (Bobby Weed design, public access) but all subpages return 403 to bots. TeeItUp slug 'deltona-club' returns a live booking SPA; 'the-deltona-club' returns subdomain-not-found. | Region: Space Coast & Treasure Coast | Phone: (386) 789-4911"
Emerald Bay Golf Club,,Destin,,Semi-Private,https://www.emeraldbaygolfclub.com,teeitup,https://emerald-bay-golf-club.book.teeitup.com/?course=54f14d150c8ad60378b03444,yes,high,Exact 'Book Tee Times Online' target on emeraldbaygolfclub.com/teetimes (stale date param stripped) | Region: Northwest FL (Panhandle) | Phone: (850) 837-5197
Indian Bayou Golf Club,,Destin,,Semi-Private,https://www.indianbayougolf.com,teeitup,https://indian-bayou-golf-club.book.teeitup.com,yes,high,Exact 'Click Here To Book Tee Times' target on course homepage | Region: Northwest FL (Panhandle) | Phone: (850) 837-6191
Kelly Plantation Golf Club,,Destin,,Public,https://www.kellyplantationgolf.com,golfnow,https://www.golfnow.com/tee-times/facility/6168-kelly-plantation-golf-club/search,yes,high,Course's own /book-a-tee-time page links straight to GolfNow facility 6168; page loaded and confirmed | Region: Northwest FL (Panhandle) | Phone: (850) 650-7600
Regatta Bay Golf & Yacht Club,,Destin,,Public,https://www.regattabay.com,teeitup,https://regatta-bay-golf-and-country-club.book.teeitup.golf/teetimes,yes,high,Exact link target on regattabay.com/tee-times | Region: Northwest FL (Panhandle) | Phone: (850) 337-8080
Costa del Sol Golf Club,,Doral,,Public,https://cdsgolfclub.com/,teeitup,https://costa-del-sol-golf-club.book-v2.teeitup.com/,yes,medium,TeeItUp slug valid; identity not confirmed | Region: Southeast FL | Phone: (305) 592-3300
Trump National Doral Miami - Blue Monster,,Doral,,Resort,https://www.trumphotels.com/miami/golf-courses-miami,other:booktrump,https://miami.booktrump.com/tee-times?propertyid=98,yes,high,Resort portal covers all four courses | Region: Southeast FL | Phone: (855) 878-6700
